,qid1,qid2,question1,question2,is_duplicate
1561,99500,22891,Am I required to pay taxes on my U.S. freelancing income in France?,"U.S. citizen, working for U.S. company, living in Mexico: Where do I pay taxes?",1
1562,22928,114971,Why do mutual funds and ETFs in the U.S. not capitalize dividends?,Why some ETFs delay payment of dividends after Ex Date?,1
1563,22929,22917,"What software and make charts, screen stocks, like in this answer?","Why would I want a diversified portfolio, versus throwing my investments into an index fund?",1
1564,30782,22917,Is there data and proof that a diversified portfolio can generate higher returns than the S&P 500 Index?,"Why would I want a diversified portfolio, versus throwing my investments into an index fund?",1
1565,103449,22917,"What is the ""definition"" of a ""diversified"" portfolio and why a diversified portfolio is better?","Why would I want a diversified portfolio, versus throwing my investments into an index fund?",1
1566,22981,6341,What is a reasonable credit limit?,What's the average credit limit?,1
1567,22981,20286,What is a reasonable credit limit?,How is your credit score related to credit utilization?,1
1568,24891,20286,Does a balance transfer from a credit card affect our credit score?,How is your credit score related to credit utilization?,1
1569,39574,20286,Approved for a Credit Line of $700 BoA,How is your credit score related to credit utilization?,1
1570,67262,20286,How to build credit score as fast as possible,How is your credit score related to credit utilization?,1
1571,79143,20286,Does closing car loan lower credit score?,How is your credit score related to credit utilization?,1
1572,23026,16033,"Due to the repeal of DOMA, can I exclude imputed income if I amend prior year returns?",What financial changes to expect after you get married?,1
1573,23034,1351,In your 20s how much money should you have and how to properly use & manage it?,How should I make a budget?,1
1574,23034,17039,In your 20s how much money should you have and how to properly use & manage it?,How can I come up with a good personal (daily) budget?,1
1575,23073,22217,Is writing out the entire spelling of the cents on a check acceptable?,For which alterations on a personal check in the US does one need to initial?,1
1576,23073,13372,Is writing out the entire spelling of the cents on a check acceptable?,What if I received a check with two different amounts written on it (words vs. number)?,1
1577,39286,13372,Check number and written amount don't match,What if I received a check with two different amounts written on it (words vs. number)?,1
1578,39286,13372,Check number and written amount don't match,What if I received a check with two different amounts written on it (words vs. number)?,1
1579,23087,13094,Joint account that requires all signatures of all owners to withdraw money?,Cashing a joint check,1
1580,23087,11612,Joint account that requires all signatures of all owners to withdraw money?,Joint bank account - is this normal?,1
1581,54918,11612,when you have a joint bank account who pays the 1099-INT taxes?,Joint bank account - is this normal?,1
1582,23293,23221,A non-US citizen getting a US credit card,"U.S. credit/debit card for non-U.S. citizens to use on e-commerce sites to buy digital goods, e.g. ebooks?",1
1583,23303,729,"Teaching school kids about money - what are the real life examples of math, budgeting, finance?",What are the best strategies to give pocket money or an allowance to children?,1
1584,23311,7877,Why do interest rates increase or decrease?,"Bond Vigilantes: Prices, yields and incentives",1
1585,23334,23156,ITIN received but original passport not received after 100 days. What to do?,"ITIN application rejected, and IRS lost one of our passports. How to get back the lost passport?",1
1586,23334,23156,ITIN received but original passport not received after 100 days. What to do?,"ITIN application rejected, and IRS lost one of our passports. How to get back the lost passport?",1
1587,24028,23156,How do I get my passport back from the IRS?,"ITIN application rejected, and IRS lost one of our passports. How to get back the lost passport?",1
1588,24028,23156,How do I get my passport back from the IRS?,"ITIN application rejected, and IRS lost one of our passports. How to get back the lost passport?",1
1589,23436,21677,What is the secondary market like for diamond jewelry?,Investments backed by physical Diamonds?,1
1590,23457,22039,Does an industry 'standard' have any affect on when a stock might split?,Why have I never seen a stock split?,1
1591,23492,21671,How to enable my employer to pay for resident taxes/FICA they did not deduct from paycheck,Can my employer adjust FICA contributions on payroll they have already processed?,1
1592,23511,13886,"Over contribution to 401K between two employers, and maximizing employer match?",Could excess 401(k) contributions be used to game/maximize matches from different employers?,1
1593,100134,13886,How to intentionally overcontribute to 401(k) to maximize new employer's matching?,Could excess 401(k) contributions be used to game/maximize matches from different employers?,1
1594,23514,26642,How should one account for inflation when planning retirement savings and withdrawals?,How does this retirement fund calculator work?,1
1595,94304,26642,I'm trying to figure out a formula for when I'll be able to retire at any given month,How does this retirement fund calculator work?,1
1596,23563,23530,Am I still building a credit score if I use my credit card like a debit card?,What happens to my credit history if I pay before my credit card bill is generated?,1
1597,23669,23530,Which is a better method for keeping my credit utilization low: spending less or getting a credit limit raise?,What happens to my credit history if I pay before my credit card bill is generated?,1
1598,61554,23530,"If I pay my credit card bill before the company reports it, will they always report zero?",What happens to my credit history if I pay before my credit card bill is generated?,1
1599,62511,23530,Can you have negative credit utilization? How would it appear on your report and affect your score?,What happens to my credit history if I pay before my credit card bill is generated?,1
1600,23563,59243,Am I still building a credit score if I use my credit card like a debit card?,How much does credit score matter?,1
1601,63629,59243,Should I dispute fraudulent hard inquiries on my credit report?,How much does credit score matter?,1
1602,63635,59243,Making a big purchase over $2500. I have the money to cover it. Should I get a loan or just place it on credit?,How much does credit score matter?,1
1603,64491,59243,Is it ever a good idea to close credit cards?,How much does credit score matter?,1
1604,67220,59243,"About to pay off car loan, how to maintain credit score?",How much does credit score matter?,1
1605,67262,59243,How to build credit score as fast as possible,How much does credit score matter?,1
1606,67262,59243,How to build credit score as fast as possible,How much does credit score matter?,1
1607,67424,59243,"What is a ""retail revolving account,"" and does it improve my credit score?",How much does credit score matter?,1
